X		 ,Y			,Z
650004.22,4347690.98,59.88
650044.93,4347691.77,77.38
650043.79,4347691.78,82.75
649996.67,4347690.87,45.00
650024.36,4347691.42,57.38
650030.84,4347691.57,87.25
650025.98,4347691.48,76.25
650035.35,4347691.67,80.75
650007.30,4347691.15,64.25
650012.84,4347691.26,44.63
650009.14,4347691.19,50.63
650015.17,4347691.33,48.75
650003.61,4347691.11,70.88
650020.68,4347691.45,57.00
650018.72,4347691.43,52.63
649999.77,4347691.07,25.50
650037.00,4347691.79,85.63
650045.00,4347691.95,83.38
650031.74,4347691.70,85.88
650043.93,4347691.95,88.63
650046.70,4347692.00,71.63
650043.87,4347691.95,76.25
650004.32,4347691.21,60.88
650024.42,4347691.61,58.75
650035.41,4347691.83,81.25
650026.06,4347691.67,75.75
649996.79,4347691.12,46.38
650009.23,4347691.37,51.75
650007.37,4347691.33,65.25
650030.95,4347691.80,89.50
650012.91,4347691.46,46.38
650015.27,4347691.53,48.75
650020.79,4347691.63,57.00
650045.08,4347692.13,80.75
649999.83,4347691.27,26.75
650003.71,4347691.36,70.25
650043.96,4347692.13,79.00
650018.81,4347691.65,53.88
650035.47,4347691.97,83.13
650046.83,4347692.21,71.50
650044.04,4347692.17,88.13
650024.48,4347691.81,58.50
650031.83,4347691.96,86.75
650004.43,4347691.44,62.63
650009.33,4347691.54,51.63
650007.45,4347691.51,66.00
650026.15,4347691.88,75.25
650020.89,4347691.80,57.63
650012.98,4347691.66,48.38
650031.05,4347692.01,89.00
649996.91,4347691.37,47.13
650045.15,4347692.31,83.00
650015.38,4347691.75,49.13
650035.54,4347692.13,83.13
650018.89,4347691.85,55.25
650037.18,4347692.22,85.13
650046.97,4347692.41,70.88
650003.81,4347691.60,70.00
650009.41,4347691.71,51.38
650024.53,4347691.00,57.75
650007.52,4347691.69,66.88
650044.14,4347692.40,86.25
650026.24,4347692.07,77.13
650004.54,4347691.67,62.75
650020.99,4347691.98,57.00
650013.05,4347691.84,48.13
650035.60,4347692.30,83.38
650045.22,4347692.49,82.13
650031.92,4347692.23,89.25
650031.15,4347692.24,89.75
650044.14,4347692.49,85.50
649997.03,4347691.60,44.88
650015.49,4347691.96,49.00
650024.62,4347692.16,58.75
650009.50,4347691.88,52.25
650018.98,4347692.07,54.88
650037.27,4347692.43,85.75
650047.11,4347692.62,71.63
650007.59,4347691.87,67.25
650021.09,4347692.15,56.63
650044.24,4347692.60,84.63
650003.90,4347691.82,70.75
650026.33,4347692.27,77.00
650013.12,4347692.02,50.00
650035.67,4347692.46,82.88
650004.63,4347691.87,65.25
650045.30,4347692.67,81.50
650044.23,4347692.67,86.00
650024.71,4347692.33,58.75
650009.60,4347692.06,50.63
650015.60,4347692.18,50.13
649997.15,4347691.84,43.38
650032.01,4347692.51,84.50
650037.34,4347692.61,84.75
649999.98,4347691.90,26.00
650007.67,4347692.05,66.13
650019.07,4347692.29,54.00
650047.25,4347692.83,73.25
650035.74,4347692.62,80.25
650021.18,4347692.36,57.25
650013.20,4347692.21,49.25
650026.41,4347692.46,77.63
650003.99,4347692.04,71.38
650045.37,4347692.85,78.50
650004.74,4347692.10,65.75
650024.80,4347692.48,59.00
650044.32,4347692.86,85.13
650009.69,4347692.24,51.00
650031.37,4347692.68,84.50
650007.74,4347692.23,65.88
650037.43,4347692.82,86.88
650019.16,4347692.47,55.00
650044.44,4347692.98,81.13
650000.03,4347692.14,26.13
650013.28,4347692.39,49.38
649997.27,4347692.08,44.38
650045.44,4347693.01,79.25
650004.06,4347692.23,70.63
650032.10,4347692.77,88.25
650026.50,4347692.67,77.75
650021.27,4347692.57,58.75
650024.90,4347692.65,58.38
650044.42,4347693.06,84.75
650004.85,4347692.33,65.25
650009.78,4347692.45,50.25
650007.82,4347692.41,64.13
650031.47,4347692.88,87.50
650019.25,4347692.65,56.13
650013.35,4347692.57,47.63
650037.51,4347693.03,88.13
650045.51,4347693.19,79.63
650044.54,4347693.17,81.88
650047.46,4347693.23,73.00
650024.99,4347692.81,60.13
650004.14,4347692.42,71.38
650000.08,4347692.35,25.38
650026.59,4347692.87,75.25
649997.39,4347692.32,43.13
650021.37,4347692.78,58.38
650044.52,4347693.25,84.63
650035.93,4347693.10,82.38
650019.33,4347692.82,55.00
650007.89,4347692.60,63.25
650031.57,4347693.06,85.88
650004.95,4347692.55,66.38
650015.84,4347692.77,50.50
650009.86,4347692.66,51.00
650013.42,4347692.74,49.75
650025.08,4347692.97,58.50
650045.58,4347693.37,79.50
650044.64,4347693.37,81.00
650047.57,4347693.42,73.38
650037.60,4347693.24,85.88
650004.22,4347692.60,71.88
650026.68,4347693.05,75.88
650021.46,4347692.00,58.50
650000.13,4347692.59,26.63
650035.99,4347693.28,83.13
650044.61,4347693.45,84.63
649997.51,4347692.57,42.63
650007.96,4347692.77,62.00
650019.42,4347693.00,55.00
650025.18,4347693.13,60.00
650031.67,4347693.26,85.50
650032.31,4347693.27,89.13
650005.06,4347692.76,66.63
650013.49,4347692.93,49.63
650015.92,4347692.97,51.13
650045.66,4347693.55,79.00
650044.73,4347693.54,80.13
650004.29,4347692.77,71.75
650009.96,4347692.89,52.75
650047.68,4347693.62,71.75
650037.68,4347693.45,86.38
650026.77,4347693.25,75.13
650021.55,4347693.19,58.75
650036.06,4347693.47,80.25
650008.04,4347692.93,62.88
650044.71,4347693.65,82.50
650019.51,4347693.18,56.75
650025.27,4347693.29,61.25
650000.18,4347692.83,26.63
650031.77,4347693.46,85.00
650013.57,4347693.11,49.75
650045.75,4347693.74,78.50
650005.16,4347692.96,65.63
650015.00,4347693.17,51.00
650044.83,4347693.73,80.00
650004.36,4347692.96,74.50
650032.43,4347693.52,89.63
650047.79,4347693.82,73.50
650010.05,4347693.12,51.88
650037.76,4347693.65,85.88
650008.11,4347693.09,63.50
650036.13,4347693.65,78.38
650044.80,4347693.82,82.38
650021.64,4347693.40,58.88
650019.60,4347693.36,54.38
650013.64,4347693.28,50.38
650045.83,4347693.90,78.25
650031.88,4347693.65,83.88
650000.23,4347693.06,25.00
650004.44,4347693.15,74.75
650044.93,4347693.93,81.88
650016.08,4347693.37,52.13
650005.26,4347693.18,65.50
650008.18,4347693.25,64.88
650047.90,4347694.03,74.63
650026.95,4347693.63,76.75
650037.84,4347693.84,85.88
650036.19,4347693.82,80.13
650032.55,4347693.76,89.38
650010.14,4347693.35,52.00
650019.68,4347693.54,54.88
650021.74,4347693.61,59.63
650013.72,4347693.47,50.50
650045.92,4347694.09,77.50
650031.98,4347693.85,85.88
650004.52,4347693.33,74.00
650008.25,4347693.41,66.38
650045.03,4347694.12,81.00
650016.15,4347693.56,51.88
650005.37,4347693.39,66.00
650027.04,4347693.81,77.75
650000.28,4347693.30,26.13
649997.82,4347693.26,46.25
650025.55,4347693.80,62.38
650036.26,4347694.00,80.75
650048.01,4347694.23,75.00
650013.77,4347693.58,50.63
650019.77,4347693.72,55.88
650044.98,4347694.21,78.50
650010.23,4347693.58,52.75
650032.66,4347694.01,87.38
650008.32,4347693.55,66.63
650046.02,4347694.27,80.50
650021.83,4347693.83,58.50
650013.82,4347693.69,51.50
650032.08,4347694.04,86.00
650004.59,4347693.52,75.25
650016.23,4347693.76,51.25
650045.13,4347694.31,81.50
650027.13,4347693.00,77.63
650036.33,4347694.18,82.38
650005.47,4347693.60,65.88
650037.97,4347694.23,86.88
650048.12,4347694.43,75.50
650000.33,4347693.52,26.25
650013.88,4347693.80,52.13
649997.92,4347693.49,46.50
650045.05,4347694.40,82.88
650008.39,4347693.71,67.38
650025.66,4347694.04,62.00
650046.11,4347694.46,81.50
650010.31,4347693.78,50.75
650032.77,4347694.23,89.13
650004.67,4347693.71,75.75
650021.92,4347694.04,58.88
650045.22,4347694.50,81.13
650027.21,4347694.16,77.88
650013.93,4347693.91,51.25
650016.31,4347693.96,52.63
650019.93,4347694.04,57.00
650038.03,4347694.42,87.00
650048.22,4347694.62,75.25
650008.46,4347693.86,67.38
650005.58,4347693.81,66.13
650045.13,4347694.57,82.88
650000.37,4347693.75,26.38
650046.19,4347694.63,78.13
650013.99,4347694.02,51.00
649998.02,4347693.73,47.00
650025.77,4347694.28,61.75
650004.75,4347693.89,74.63
650019.00,4347694.18,57.63
650032.28,4347694.43,86.13
650010.41,4347694.01,50.75
650027.30,4347694.34,77.75
650021.99,4347694.25,59.50
650016.39,4347694.15,51.88
650036.45,4347694.55,82.75
650014.04,4347694.12,51.88
650032.89,4347694.48,88.00
650008.54,4347694.02,70.13
650038.09,4347694.60,87.38
650045.32,4347694.73,78.75
650045.20,4347694.76,83.25
650048.33,4347694.82,75.25
650005.68,4347694.03,66.13
650046.28,4347694.81,83.25
650020.06,4347694.32,58.38
650014.09,4347694.23,52.25
650000.41,4347693.99,26.13
650027.38,4347694.51,76.75
650004.84,4347694.08,75.00
649998.12,4347693.96,48.75
650032.36,4347694.63,86.25
650025.87,4347694.52,63.13
650036.49,4347694.74,83.00
650010.50,4347694.24,52.75
650038.15,4347694.78,86.63
650022.07,4347694.48,59.50
650014.14,4347694.34,52.00
650020.12,4347694.46,57.75
650045.28,4347694.94,83.75
650048.40,4347695.02,75.75
650033.00,4347694.73,86.38
650045.41,4347694.98,83.63
650046.37,4347694.00,79.63
650005.78,4347694.23,65.00
650008.68,4347694.32,66.88
650027.48,4347694.71,77.13
650004.92,4347694.28,76.50
650032.45,4347694.81,85.63
650016.56,4347694.52,52.63
650020.18,4347694.59,58.13
649998.21,4347694.17,49.38
650000.45,4347694.22,27.63
650036.54,4347694.92,83.38
650038.21,4347694.96,86.25
650045.35,4347695.12,83.75
650025.98,4347694.76,61.50
650048.47,4347695.20,77.25
650022.15,4347694.72,60.25
650008.77,4347694.50,67.13
650045.51,4347695.21,83.25
650033.12,4347694.98,88.50
650020.25,4347694.73,58.63
650027.57,4347694.89,76.63
650016.64,4347694.68,52.13
650005.01,4347694.48,76.50
650032.53,4347695.01,85.38
650036.58,4347695.10,81.00
650038.27,4347695.14,89.00
650014.31,4347694.68,52.50
650000.49,4347694.43,28.13
650045.43,4347695.30,82.63
649998.31,4347694.40,50.00
650046.54,4347695.34,77.88
650048.53,4347695.39,76.88
650026.08,4347694.98,62.25
650020.31,4347694.87,58.25
650010.71,4347694.70,51.88
650008.87,4347694.69,66.63
650022.22,4347694.95,62.25
650027.65,4347695.06,75.25
650016.73,4347694.85,53.75
650014.38,4347694.85,51.63
650005.10,4347694.68,75.13
650032.62,4347695.20,84.75
650045.61,4347695.45,83.88
650036.63,4347695.29,82.75
650038.33,4347695.33,89.38
650046.60,4347695.50,80.38
650045.50,4347695.49,84.63
650020.38,4347695.01,58.38
650048.59,4347695.58,77.38
650000.53,4347694.66,27.75
649998.42,4347694.64,52.38
650006.04,4347694.80,65.63
650008.96,4347694.87,66.13
650010.80,4347694.91,53.13
650016.81,4347695.03,56.50
650026.18,4347695.22,63.25
650014.45,4347695.01,53.25
650027.78,4347695.27,75.25
650022.30,4347695.18,61.63
650032.70,4347695.38,85.63
650033.31,4347695.40,87.75
650005.18,4347694.86,77.38
650046.67,4347695.66,81.88
650038.39,4347695.51,88.75
650036.67,4347695.49,84.00
650045.58,4347695.68,80.38
650048.64,4347695.75,77.75
650045.70,4347695.70,84.88
650006.12,4347694.99,66.38
650009.06,4347695.05,67.13
650016.90,4347695.21,56.38
650000.57,4347694.89,29.00
649998.52,4347694.87,52.63
650014.52,4347695.18,52.50
650046.73,4347695.81,81.50
650010.91,4347695.14,52.13
650033.40,4347695.59,89.50
650032.78,4347695.58,85.13
650005.26,4347695.05,77.25
650027.90,4347695.49,74.75
650022.37,4347695.39,60.88
650036.72,4347695.68,84.25
650045.66,4347695.86,84.13
650048.70,4347695.93,78.00
650006.20,4347695.16,65.63
650009.15,4347695.23,68.63
650016.99,4347695.38,55.38
650045.80,4347695.94,83.00
650014.59,4347695.34,53.63
650046.79,4347695.97,83.00
650000.61,4347695.13,28.63
649998.63,4347695.11,53.63
650032.87,4347695.77,83.88
650045.74,4347696.02,83.88
650036.76,4347695.85,83.25
650005.35,4347695.25,76.38
650011.02,4347695.36,54.75
650033.50,4347695.80,89.13
650028.03,4347695.71,74.88
650038.55,4347695.91,88.75
650048.76,4347696.12,76.88
650026.39,4347695.69,61.00
650022.45,4347695.63,62.63
650020.65,4347695.62,60.25
650009.24,4347695.40,68.50
650006.28,4347695.35,63.38
650017.07,4347695.56,57.13
650014.66,4347695.51,55.00
650046.86,4347696.13,80.13
650045.89,4347696.16,82.38
650045.83,4347696.20,85.50
650032.96,4347695.97,84.38
650000.65,4347695.36,29.38
650033.60,4347696.01,89.00
650048.82,4347696.30,80.13
650011.12,4347695.58,55.25
650028.15,4347695.92,75.50
649998.78,4347695.36,54.38
650014.72,4347695.66,56.00
650017.15,4347695.72,57.38
650026.48,4347695.90,61.88
650038.65,4347696.13,90.00
650046.93,4347696.30,81.63
650009.33,4347695.58,65.88
650006.36,4347695.54,66.75
650022.52,4347695.86,62.25
650020.73,4347695.86,59.50
650045.92,4347696.38,85.88
650036.85,4347696.22,85.88
650045.99,4347696.41,82.50
650005.51,4347695.63,76.00
650048.88,4347696.48,79.50
650046.99,4347696.46,82.13
650000.69,4347695.57,29.00
650017.24,4347695.89,56.25
650033.70,4347696.22,90.00
650026.57,4347696.09,61.38
650009.43,4347695.77,68.63
650028.27,4347696.13,75.00
650011.23,4347695.81,53.88
650006.45,4347695.73,67.25
650038.75,4347696.35,88.88
649998.94,4347695.62,54.50
650022.61,4347696.09,62.00
650036.91,4347696.38,85.50
650020.81,4347696.07,61.13
650046.01,4347696.56,86.63
650014.87,4347695.00,56.13
650005.58,4347695.82,75.13
650033.12,4347696.37,85.38
650033.80,4347696.42,90.75
650026.66,4347696.30,61.63
650000.73,4347695.80,29.88
650006.53,4347695.92,69.13
650028.39,4347696.34,75.25
650011.34,4347696.04,54.25
650036.96,4347696.53,86.38
650038.84,4347696.57,88.75
650046.10,4347696.74,86.13
650014.94,4347696.16,55.88
649999.10,4347695.89,54.75
650005.64,4347696.02,75.13
650020.90,4347696.31,62.13
650017.47,4347696.25,59.63
650033.18,4347696.58,86.50
650049.04,4347696.89,76.25
650033.89,4347696.62,92.13
650037.01,4347696.69,86.63
650006.62,4347696.11,67.75
650046.15,4347696.87,80.50
650026.75,4347696.50,61.13
650000.79,4347696.02,29.13
650028.52,4347696.56,74.50
650047.19,4347696.93,79.75
650015.02,4347696.32,56.88
650046.19,4347696.92,85.63
650011.44,4347696.26,53.38
650038.94,4347696.80,89.25
650009.69,4347696.26,70.25
650005.69,4347696.19,75.75
650017.59,4347696.44,58.75
650022.84,4347696.54,62.00
650037.05,4347696.83,85.38
650020.99,4347696.55,61.38
649999.27,4347696.15,55.75
650033.25,4347696.81,86.13
650049.13,4347697.11,80.63
650033.99,4347696.83,93.00
650009.76,4347696.38,67.63
650015.09,4347696.48,58.13
650046.27,4347697.08,84.13
650026.84,4347696.71,61.25
650000.85,4347696.23,27.88
650046.23,4347697.10,79.75
650028.64,4347696.76,75.13
650047.30,4347697.15,82.63
650017.70,4347696.60,60.88
650039.04,4347697.02,89.50
650037.10,4347696.98,86.00
650005.76,4347696.38,76.50
650009.83,4347696.50,66.50
650022.96,4347696.78,61.00
650006.78,4347696.47,67.75
650015.17,4347696.65,58.38
650034.08,4347697.03,91.25
650046.35,4347697.27,84.50
650049.22,4347697.32,81.13
650021.08,4347696.79,60.25
650026.93,4347696.91,62.50
650033.31,4347697.03,87.75
650000.91,4347696.43,28.38
650046.29,4347697.30,78.88
650037.15,4347697.14,86.00
650009.90,4347696.62,66.13
649999.43,4347696.42,57.63
650017.82,4347696.79,60.00
650011.63,4347696.67,53.38
650005.82,4347696.57,76.63
650039.13,4347697.22,88.63
650047.41,4347697.38,82.75
650015.24,4347696.81,58.50
650006.86,4347696.66,68.50
650028.80,4347697.10,76.75
650009.97,4347696.74,65.38
650046.44,4347697.44,85.25
650023.09,4347697.01,61.63
650037.20,4347697.29,85.75
650027.02,4347697.11,62.38
650034.19,4347697.25,94.63
650049.31,4347697.54,81.88
650000.97,4347696.63,27.88
650033.38,4347697.26,88.13
650017.94,4347696.97,60.75
650021.16,4347697.03,61.13
650046.37,4347697.53,81.75
650011.72,4347696.87,53.75
650005.88,4347696.77,76.75
650010.05,4347696.86,65.25
650015.32,4347696.97,59.88
650039.23,4347697.44,88.00
650047.52,4347697.60,81.25
649999.59,4347696.69,58.75
650028.88,4347697.26,78.13
650046.52,4347697.61,85.00
650006.95,4347696.86,69.88
650037.25,4347697.45,87.50
650010.11,4347696.97,65.50
650023.20,4347697.24,61.75
650027.11,4347697.32,61.00
650018.06,4347697.15,61.25
650034.29,4347697.47,92.88
650049.40,4347697.76,81.38
650001.03,4347696.84,28.13
650015.40,4347697.14,59.00
650005.94,4347696.96,75.63
650011.81,4347697.07,53.75
650033.45,4347697.49,88.25
650028.96,4347697.41,78.88
650046.60,4347697.76,84.63
650046.45,4347697.76,80.63
650047.62,4347697.81,80.63
650007.03,4347697.04,70.88
649999.74,4347696.93,57.00
650018.18,4347697.33,60.75
650027.20,4347697.52,62.13
650015.47,4347697.30,56.88
650049.48,4347697.96,80.25
650010.26,4347697.21,63.38
650046.68,4347697.92,86.38
650029.04,4347697.58,80.13
650023.33,4347697.48,62.38
650034.40,4347697.69,92.25
650001.09,4347697.05,29.50
650011.89,4347697.26,54.00
650006.01,4347697.15,75.13
650021.33,4347697.45,61.63
650033.51,4347697.72,86.88
650007.11,4347697.22,69.88
650046.52,4347697.99,80.00
650047.73,4347698.02,80.00
650039.43,4347697.87,89.25
650010.33,4347697.33,64.13
650018.29,4347697.50,62.38
650015.54,4347697.46,58.75
650027.28,4347697.69,62.25
650046.76,4347698.08,85.63
650006.06,4347697.30,76.50
650029.12,4347697.75,80.25
650037.42,4347697.92,86.00
650021.42,4347697.62,63.13
650034.49,4347697.89,93.50
650001.15,4347697.25,30.88
650049.57,4347698.18,80.00
650011.98,4347697.46,54.38
650010.41,4347697.45,66.75
650023.44,4347697.70,64.63
650007.20,4347697.41,71.38
650033.57,4347697.92,86.75
650015.60,4347697.62,58.00
650046.60,4347698.22,81.13
650018.40,4347697.68,62.75
650047.84,4347698.25,77.88
650039.53,4347698.09,89.75
650006.11,4347697.45,77.38
650046.84,4347698.24,87.50
650027.36,4347697.88,62.50
650029.20,4347697.91,80.88
650010.47,4347697.56,63.88
650000.23,4347697.36,60.75
650021.50,4347697.79,62.13
650037.50,4347698.10,88.63
650012.07,4347697.67,56.13
650001.21,4347697.46,29.00
650034.59,4347698.11,93.50
650007.28,4347697.61,69.13
650000.39,4347697.48,61.38
650015.65,4347697.77,59.00
650006.17,4347697.60,78.00
650010.55,4347697.68,64.63
650023.57,4347697.94,61.25
650046.91,4347698.40,85.38
650033.64,4347698.15,87.88
650029.29,4347698.08,83.88
650027.44,4347698.05,62.88
650018.46,4347697.89,61.75
650039.63,4347698.30,91.88
650021.58,4347697.96,62.88
650046.67,4347698.44,77.88
650047.95,4347698.47,83.50
650000.55,4347697.58,59.38
650037.59,4347698.30,89.25
650010.62,4347697.80,64.88
650006.22,4347697.74,79.00
650015.71,4347697.93,59.75
650012.16,4347697.87,56.50
650001.27,4347697.67,29.50
650007.36,4347697.79,68.25
650046.99,4347698.56,87.00
650034.70,4347698.33,93.00
650000.72,4347697.70,61.63
650029.37,4347698.25,81.00
650033.72,4347698.34,86.88
650027.51,4347698.22,61.63
650021.66,4347698.12,63.75
650010.70,4347697.92,64.50
650018.52,4347698.08,62.50
650039.73,4347698.51,91.13
650049.70,4347698.70,83.63
650048.04,4347698.67,80.38
650000.88,4347697.80,61.63
650001.32,4347697.84,29.75
650047.07,4347698.72,90.25
650010.77,4347698.04,64.63
650029.44,4347698.40,83.00
650007.45,4347697.98,69.88
650012.25,4347698.07,57.75
650033.80,4347698.52,86.63
650021.75,4347698.29,61.50
650027.60,4347698.41,62.13
650034.80,4347698.55,93.75
650001.05,4347697.91,58.88
650006.32,4347698.02,78.63
650049.74,4347698.87,79.88
650048.11,4347698.85,78.38
650018.58,4347698.29,63.00
650015.82,4347698.24,61.63
650037.77,4347698.68,89.13
650039.83,4347698.72,91.13
